name,latitude,longitude,feature_class,feature_code,type,scale
Handcock Creek,-40.87825,172.69016000000002,H,STM,stream,3
Paradise Creek,-40.91825,172.61016,H,STM,stream,3
Beak Creek,-40.87825,172.57016000000002,H,STM,stream,3
Orator Creek,-40.89825,172.56016,H,STM,stream,3
Owen Creek,-40.89825,172.56016,H,STM,stream,3
Darby Pond,-40.89825,172.56016,H,LK,lake,4
Parson Creek,-40.87825,172.56016,H,STM,stream,3
Amphitheatre Creek,-40.88825,172.56016,H,STM,stream,3
Portia Creek,-40.88825,172.58016,H,STM,stream,3
Peter Creek,-40.88825,172.58016,H,STM,stream,3
Mackenzie Creek,-40.83825,172.58016,H,STM,stream,3
Rocky River,-40.84825,172.58016,H,STM,stream,3
Snow River,-40.86825,172.60016000000002,H,STM,stream,3
Waterfall Creek,-40.87825,172.59016,H,STM,stream,3
No Man Creek,-40.88825,172.59016,H,STM,stream,3
Soper Creek,-40.88825,172.59016,H,STM,stream,3
Slip Creek,-40.88825,172.61016,H,STM,stream,3
Slate River,-40.87825,172.65016,H,STM,stream,3
Slate River,-40.85825,172.65016,H,STM,stream,3
Saxon River,-40.86825,172.29016000000001,H,STM,stream,3
Blue Duck Creek,-40.88825,172.28016000000002,H,STM,stream,3
Trocadero Creek,-40.89825,172.35016000000002,H,STM,stream,3
Sheep Creek,-40.87825,172.36016,H,STM,stream,3
Corkscrew Creek,-40.86825,172.36016,H,STM,stream,3
Tasmanian Creek,-40.89825,172.33016,H,STM,stream,3
Big River,-40.89825,172.33016,H,STM,stream,3
Big River,-40.86825,172.32016000000002,H,STM,stream,3
William Creek,-40.84825,172.40016,H,STM,stream,3
Hidden Creek,-40.84825,172.45016,H,STM,stream,3
Aorere River,-40.98825,172.44016000000002,H,STM,stream,3
Aorere River,-41.00826,172.42016,H,STM,stream,3
Fowler Creek,-40.87825,172.48016,H,STM,stream,3
Clark River,-40.89825,172.52016,H,STM,stream,3
Burgoo Stream,-41.01825,172.52016,H,STM,stream,3
Island Lake,-41.028259999999996,172.48016,H,LK,lake,4
Round Lake,-41.04826,172.49016,H,LK,lake,4
Camp Lake,-41.068259999999995,172.52016,H,LK,lake,4
Hannah Creek,-41.098259999999996,172.56016,H,STM,stream,3
Myttons Creek,-41.108259999999994,172.57016000000002,H,STM,stream,3
Cub Stream,-41.098259999999996,172.53016000000002,H,STM,stream,3
Breakfast Creek,-41.08826,172.49016,H,STM,stream,3
Downey Creek,-41.08826,172.44016000000002,H,STM,stream,3
Cavern Creek,-41.108259999999994,172.43016,H,STM,stream,3
Discovery Creek,-41.07826,172.43016,H,STM,stream,3
Roaring Lion River,-41.04826,172.40016,H,STM,stream,3
Beautiful River,-41.08826,172.37016,H,STM,stream,3
Domett Creek,-41.08826,172.31016,H,STM,stream,3
Ugly River,-41.07826,172.29016000000001,H,STM,stream,3
Ugly River,-41.04826,172.29016000000001,H,STM,stream,3
Lake Elmer,-41.05826,172.29016000000001,H,LK,lake,4
Spey River,-41.00825,172.35016000000002,H,STM,stream,3
Taheke Stream,-40.98825,172.34016,H,STM,stream,3
Gouland Creek,-40.94825,172.32016000000002,H,STM,stream,3
Gorge Creek,-40.90825,172.41016000000002,H,STM,stream,3
Saddle Creek,-40.91825,172.39016,H,STM,stream,3
Sams Creek Middle Branch,-41.02825,172.74017,H,STM,stream,3
Drummond Flat,-41.07826,172.73017,T,PLN,plain(s),3
Apple Tree Flat,-41.068259999999995,172.75017,T,PLN,plain(s),3
Cobb Dam,-41.098259999999996,172.68017,S,DAM,dam,5
Bushline Hut,-41.098259999999996,172.63017,S,HUT,hut,5
Iron Hill,-41.098259999999996,172.60016000000002,T,HLL,hill,5
Mount Lockett,-41.068259999999995,172.61016,T,HLL,hill,5
Mount Benson,-41.068259999999995,172.57016000000002,T,HLL,hill,5
Chaffey Hut,-41.08826,172.57016000000002,S,HUT,hut,5
LOCKETT RANGE,-41.04826,172.71017,T,MTS,mountains,2
Riordans Hut,-41.03825,172.74017,S,HUT,hut,5
Porthouse Flat,-41.03825,172.71017,T,PLN,plain(s),3
Waingaro Forks Hut,-41.03826,172.67016999999998,S,HUT,hut,5
Mount Ranolf,-41.08826,172.52016,T,HLL,hill,5
Mount Prospect,-41.07826,172.52016,T,HLL,hill,5
Mount Cobb,-41.05826,172.50016000000002,T,HLL,hill,5
Mount Gibbs,-41.03826,172.49016,T,HLL,hill,5
Xenicus Peak,-41.04826,172.50016000000002,T,HLL,hill,5
Cobb Hut,-41.04826,172.52016,S,HUT,hut,5
Fenella Hut,-41.04826,172.52016,S,HUT,hut,5
Waingaro Peak,-41.03826,172.53016000000002,T,HLL,hill,5
Aorere Peak,-41.01826,172.49016,T,HLL,hill,5
Kakapo Peak,-41.01825,172.55016,T,HLL,hill,5
Lonely Lake Hut,-40.97825,172.55016,S,HUT,hut,5
Drunken Sailors,-40.96825,172.55016,T,HLL,hill,5
Anatoki Peak,-40.95825,172.53016000000002,T,HLL,hill,5
Dragons Teeth,-40.94825,172.53016000000002,T,HLL,hill,5
Devil River Peak,-40.96825,172.64016,T,HLL,hill,5
Anatoki Hut,-40.93825,172.60016000000002,S,HUT,hut,5
Yuletide Peak,-40.93825,172.56016,T,HLL,hill,5
Mount Douglas,-40.93825,172.53016000000002,T,HLL,hill,5
Trident,-40.93825,172.53016000000002,T,HLL,hill,5
Needles Eye,-40.93825,172.55016,T,PASS,pass,4
Green Saddle,-40.90825,172.55016,T,PASS,pass,4
Arena Creek,-40.90825,172.56016,H,STM,stream,3
Gladiator Peak,-40.90825,172.56016,T,HLL,hill,5
COLOSSEUM RIDGE,-40.90825,172.57016000000002,T,RDGE,ridge(s),4
Calphurnia Peak,-40.90825,172.58016,T,HLL,hill,5
Jack Creek,-40.89825,172.59016,H,STM,stream,3
Ambrose Creek,-40.89825,172.59016,H,STM,stream,3
Caesar Knob,-40.89825,172.59016,T,HLL,hill,5
Slate River Peak,-40.89825,172.61016,T,HLL,hill,5
Paradise Peak,-40.90825,172.62016,T,HLL,hill,5
Mount Christmas,-40.89825,172.64016,T,HLL,hill,5
Serpentine Creek,-40.88825,172.62016,H,STM,stream,3
HARDY RIDGE,-40.88825,172.62016,T,RDGE,ridge(s),4
Kill Devil Creek,-40.86825,172.62016,H,STM,stream,3
Mount Hardy,-40.86825,172.62016,T,HLL,hill,5
Kiwi Creek,-40.87825,172.58016,H,STM,stream,3
Brown Cow,-40.87825,172.58016,T,HLL,hill,5
The Minaret,-40.86825,172.59016,T,HLL,hill,5
Red Peak,-40.85825,172.59016,T,HLL,hill,5
Brown Knob,-40.85825,172.60016000000002,T,HLL,hill,5
The Pulpit,-40.86825,172.57016000000002,T,HLL,hill,5
Boulder River,-40.84825,172.55016,H,STM,stream,3
Beathams Clearing,-40.84825,172.55016,,,,
Cow Saddle,-40.86825,172.58016,T,PASS,pass,4
Mount Olympus,-40.89825,172.50016000000002,T,HLL,hill,5
Clark Peak,-40.89825,172.55016,T,HLL,hill,5
Lead Hills,-40.88825,172.54016000000001,T,HLL,hill,5
HAUPIRI RANGE,-40.88825,172.65016,T,MTS,mountains,2
The Devils Dip Saddle,-40.88825,172.67016,T,PASS,pass,4
Pupu Power House Route,-40.84825,172.72016000000002,R,TRL,trail,3
Pupu Power House,-40.84825,172.73016,S,BLDG,building(s),5
Brown Hut,-40.84825,172.44016000000002,S,HUT,hut,5
Shakespeare Track,-40.87825,172.45016,R,TRL,trail,3
Aorere River,-40.88825,172.45016,H,STM,stream,3
Shakespeare Flat,-40.88825,172.45016,T,PLN,plain(s),3
Brown Hill,-40.88825,172.42016,T,HLL,hill,5
Heaphy Track,-40.89825,172.41016000000002,R,TRL,trail,3
Lookout Point,-40.89825,172.42016,,,,
Mount Perry,-40.88825,172.39016,T,HLL,hill,5
Perry Saddle Hut,-40.89825,172.40016,S,HUT,hut,5
Perry Saddle,-40.89825,172.40016,T,PASS,pass,4
Gouland Downs Hut,-40.88825,172.35016000000002,S,HUT,hut,5
Mount Domett,-41.05826,172.31016,T,HLL,hill,5
DOMETT RANGE,-41.028259999999996,172.40016,T,MTS,mountains,2
Mount Gouland,-40.94825,172.38016000000002,T,HLL,hill,5
Mount Inaccessible,-40.93825,172.39016,T,HLL,hill,5
Flanagan Creek,-40.95825,172.42016,H,STM,stream,3
Burnt Hill,-40.95825,172.42016,T,HLL,hill,5
Aorere Saddle,-41.05826,172.33016,T,PASS,pass,4
MARSHALL RANGE,-41.08826,172.40016,T,MTS,mountains,2
Percy Peak,-40.83825,172.37016,T,HLL,hill,5
"Mount White, Collingwood",-40.84825,172.33016,T,HLL,hill,5
Hawkes Knob,-40.86825,172.34016,T,HLL,hill,5
Three Pointer,-40.86825,172.31016,T,HLL,hill,5
Heaphy Track,-40.87825,172.31016,R,TRL,trail,3
Saxon Hut,-40.87825,172.30016,S,HUT,hut,5
Weka Creek,-40.88825,172.31016,H,STM,stream,3
Gouland Downs,-40.88825,172.31016,T,PLN,plain(s),3
Tubman Hill,-40.91825,172.29016000000001,T,HLL,hill,5
TUBMAN RANGE,-40.92825,172.30016,T,MTS,mountains,2
TASMAN MOUNTAINS,-41.01826,172.35016000000002,T,MTS,mountains,2
Amohia Peak,-41.01825,172.31016,T,HLL,hill,5
DOMETT RANGE,-41.01825,172.32016000000002,T,MTS,mountains,2
Centre Mountain,-41.05826,172.34016,T,HLL,hill,5
GOULAND RANGE,-40.91825,172.37016,T,MTS,mountains,2
Kaka Saddle,-40.91825,172.37016,T,PASS,pass,4
GOULAND RANGE,-40.97825,172.34016,T,MTS,mountains,2
The Needle,-40.93825,172.54016000000001,T,HLL,hill,5
Adelaide Tarn,-40.94188,172.54391,H,LK,lake,4
Adelaide Tarn Hut,-40.93825,172.54016000000001,S,HUT,hut,5
Karamea River,-41.358259999999994,172.43016,H,STM,stream,3
Karamea River,-41.208259999999996,172.47016000000002,H,STM,stream,3
Karamea River,-41.18826,172.32016000000002,H,STM,stream,3
Moonstone Lake,-41.37826,172.43016,H,LK,lake,4
Lunik Creek,-41.36826,172.43016,H,STM,stream,3
Star Creek,-41.358259999999994,172.44016000000002,H,STM,stream,3
Comet Creek,-41.358259999999994,172.44016000000002,H,STM,stream,3
Satellite Creek,-41.348259999999996,172.44016000000002,H,STM,stream,3
Apogee Creek,-41.33826,172.44016000000002,H,STM,stream,3
Apollo Creek,-41.36826,172.41016000000002,H,STM,stream,3
Mars Creek,-41.358259999999994,172.42016,H,STM,stream,3
Thor Creek,-41.348259999999996,172.42016,H,STM,stream,3
Atlas Creek,-41.33826,172.42016,H,STM,stream,3
Perigee Creek,-41.32826,172.45016,H,STM,stream,3
Orbit Creek,-41.37826,172.40016,H,STM,stream,3
Kendall Creek,-41.36826,172.37016,H,STM,stream,3
Gridiron Creek,-41.178259999999995,172.69017,H,STM,stream,3
Hodge Creek,-41.16826,172.68017,H,STM,stream,3
Mercury Creek,-41.32826,172.40016,H,STM,stream,3
Sputnik Creek,-41.318259999999995,172.45016,H,STM,stream,3
Venus Creek,-41.30826,172.39016,H,STM,stream,3
Jupiter Creek,-41.29826,172.39016,H,STM,stream,3
Saturn Creek,-41.278259999999996,172.42016,H,STM,stream,3
Silvermine Creek,-41.248259999999995,172.41016000000002,H,STM,stream,3
Leslie River,-41.208259999999996,172.62017,H,STM,stream,3
Bullock Creek,-41.12826,172.67016999999998,H,STM,stream,3
Kakapo River,-41.33826,172.31016,H,STM,stream,3
Lake Bellbird,-41.318259999999995,172.34016,H,LK,lake,4
Pyramid,-41.23826,172.37016,T,HLL,hill,5
Cuckoo Creek,-41.26826,172.31016,H,STM,stream,3
Fuchsia Creek,-41.19826,172.28016000000002,H,STM,stream,3
Pyramid Creek,-41.21826,172.36016,H,STM,stream,3
Ferris Creek,-41.178259999999995,172.35016000000002,H,STM,stream,3
False Creek,-41.15826,172.36016,H,STM,stream,3
Ugly River,-41.15826,172.30016,H,STM,stream,3
McNabb Creek,-41.14826,172.31016,H,STM,stream,3
Lake Jewell,-41.15181,172.38412,H,LK,lake,4
Beautiful River,-41.14826,172.41016000000002,H,STM,stream,3
Lake Rotopai,-41.12826,172.36016,H,LK,lake,4
Lake Barfoot,-41.1311,172.39713999999998,H,LK,lake,4
Earthquake Lakes,-41.208259999999996,172.42016,,,,
Questa Creek,-41.22826,172.47016000000002,H,STM,stream,3
Grace Creek,-41.14826,172.45016,H,STM,stream,3
Cavern Creek,-41.11826,172.45016,H,STM,stream,3
Asbestos Creek,-41.11826,172.68017,H,STM,stream,3
Gabbro Creek,-41.11826,172.69017,H,STM,stream,3
Cobb Reservoir,-41.11826,172.65017,H,LK,lake,4
Cobb River,-41.108259999999994,172.59016,H,STM,stream,3
Thorns Creek,-41.11826,172.58016,H,STM,stream,3
Trilobite Creek,-41.12826,172.59016,H,STM,stream,3
Bastite Creek,-41.138259999999995,172.62017,H,STM,stream,3
Lake Peel,-41.138259999999995,172.60016000000002,H,LK,lake,4
Peel Stream,-41.16826,172.58016,H,STM,stream,3
Tarn Creek,-41.16826,172.60016000000002,H,STM,stream,3
Wilkinson Creek,-41.22826,172.55016,H,STM,stream,3
Meyer Stream,-41.21826,172.57016000000002,H,STM,stream,3
Twins Creek,-41.19826,172.65017,H,STM,stream,3
GARIBALDI RIDGE,-41.22826,172.39016,T,RDGE,ridge(s),4
Horseshoe Creek,-41.178259999999995,172.70016999999999,H,STM,stream,3
Holmwood Creek,-41.178259999999995,172.71017,H,STM,stream,3
Lodestone Creek,-41.16826,172.72017,H,STM,stream,3
Quartz Creek,-41.178259999999995,172.73017,H,STM,stream,3
Saddle Creek,-41.16826,172.71017,H,STM,stream,3
Ghost Creek,-41.14826,172.70016999999999,H,STM,stream,3
Takaka River,-41.14826,172.68017,H,STM,stream,3
Pearse River,-41.208259999999996,172.74017,H,STM,stream,3
Whisky Creek,-41.19826,172.74017,H,STM,stream,3
Taylor Creek,-41.25826,172.59016,H,STM,stream,3
Mount Garibaldi,-41.21826,172.34016,T,HLL,hill,5
Ironstone Creek,-41.25826,172.61016,H,STM,stream,3
Loveridge Creek,-41.26826,172.64016999999998,H,STM,stream,3
Bruce Creek,-41.248259999999995,172.67016999999998,H,STM,stream,3
Ellis Creek,-41.248259999999995,172.69017,H,STM,stream,3
Ellis River,-41.26826,172.69017,H,STM,stream,3
Baton River,-41.28826,172.64016999999998,H,STM,stream,3
Baton River,-41.29826,172.74017,H,STM,stream,3
Murray Stream,-41.278259999999996,172.68017,H,STM,stream,3
Hicky Creek,-41.28826,172.70016999999999,H,STM,stream,3
Long Gully Stream,-41.28826,172.72017,H,STM,stream,3
White Creek,-41.29826,172.65017,H,STM,stream,3
Haines Stream,-41.28826,172.66017,H,STM,stream,3
Green Hill Creek,-41.37826,172.74017,H,STM,stream,3
Waterfall Creek,-41.37826,172.65016,H,STM,stream,3
Clarke River,-41.358259999999994,172.66016000000002,H,STM,stream,3
Marble Arch Creek,-41.358259999999994,172.67016,H,STM,stream,3
Bush Flat,-41.19826,172.32016000000002,T,PLN,plain(s),3
False Peak,-41.138259999999995,172.37016,T,HLL,hill,5
Gridiron Rock Shelters,-41.16826,172.69017,S,HUT,hut,5
Little Bacon Creek,-41.36826,172.67016,H,STM,stream,3
Bacon Creek,-41.37826,172.66016000000002,H,STM,stream,3
McRae Creek,-41.33826,172.73017,H,STM,stream,3
Blue Rock Creek,-41.358259999999994,172.73017,H,STM,stream,3
Blue Duck Stream,-41.358259999999994,172.55016,H,STM,stream,3
Crow River,-41.348259999999996,172.55016,H,STM,stream,3
Hambone Creek,-41.358259999999994,172.51016,H,STM,stream,3
Little Crow River,-41.30826,172.54016000000001,H,STM,stream,3
Growler Creek,-41.16826,172.67016999999998,H,STM,stream,3
Baton Saddle,-41.248259999999995,172.57016000000002,T,PASS,pass,4
Skeet Saddle,-41.348259999999996,172.58016,T,PASS,pass,4
Hambone Saddle,-41.36826,172.52016,T,PASS,pass,4
Kakapo Saddle,-41.37826,172.33016,T,PASS,pass,4
Paryphanta Saddle,-41.248259999999995,172.28016000000002,T,PASS,pass,4
Growler Rock Shelter,-41.15826,172.67016999999998,S,HUT,hut,5
Dry Rock Shelter,-41.178259999999995,172.66017,S,HUT,hut,5
Sphinx Valley Cave,-41.18826,172.65017,S,CAVE,cave(s),5
Ernest Creek,-41.178259999999995,172.68017,H,STM,stream,3
Cloustons Mine,-41.178259999999995,172.68017,S,MN,mine(s),5
Camp Creek,-41.12826,172.69017,H,STM,stream,3
Asbestos Cottage,-41.12826,172.69017,S,HUT,hut,5
Old Upper Takaka Track,-41.12826,172.71017,R,TRL,trail,3
Bullock Track,-41.12826,172.66017,R,TRL,trail,3
Lower Junction,-41.138259999999995,172.68017,,,,
Upper Junction,-41.15826,172.68017,,,,
The Haystack,-41.278259999999996,172.29016000000001,T,HLL,hill,5
Twenty Four Tarn Basin,-41.30826,172.31016,T,PAN,pan,4
Kakapo Hut,-41.32826,172.30016,S,HUT,hut,5
Mount Lester,-41.358259999999994,172.28016000000002,T,HLL,hill,5
Shelter Rock Basin,-41.37826,172.29016000000001,T,PAN,pan,4
Mount Herbert,-41.36826,172.35016000000002,T,HLL,hill,5
Winter Creek,-41.36826,172.28016000000002,H,STM,stream,3
SCARLETT RANGE,-41.36826,172.28016000000002,T,MTS,mountains,2
Mount Kendall,-41.358259999999994,172.40016,T,HLL,hill,5
KENDALL RIDGE,-41.33826,172.37016,T,RDGE,ridge(s),4
HERBERT RANGE,-41.248259999999995,172.37016,T,MTS,mountains,2
LUNA RIDGE,-41.358259999999994,172.46016,T,RDGE,ridge(s),4
Thor Hut,-41.348259999999996,172.43016,S,HUT,hut,5
Venus Hut,-41.30826,172.43016,S,HUT,hut,5
Crow Hut,-41.28826,172.46016,S,HUT,hut,5
Mount Olive,-41.278259999999996,172.52016,T,HLL,hill,5
Mount Star,-41.32826,172.58016,T,HLL,hill,5
Mount Sodom,-41.358259999999994,172.58016,T,HLL,hill,5
Mount Baldy,-41.37826,172.55016,T,HLL,hill,5
Mount Gomorrah,-41.36826,172.58016,T,HLL,hill,5
McCarthy Clearing,-41.32826,172.64016,,,,
COWIN SPUR,-41.28826,172.62016,T,RDGE,ridge(s),4
Moran Creek,-41.29826,172.63016000000002,H,STM,stream,3
Cowins Track,-41.29826,172.63016000000002,R,TRL,trail,3
Flanagans Hut,-41.26826,172.59016,S,HUT,hut,5
Loveridge Peak,-41.248259999999995,172.63017,T,HLL,hill,5
Loveridge Hut,-41.25826,172.63017,S,HUT,hut,5
PADDY RIDGE,-41.25826,172.66017,T,RDGE,ridge(s),4
The Twins,-41.23826,172.65017,T,HLL,hill,5
Ellis Basin Hut,-41.22826,172.68017,S,HUT,hut,5
PEARSE RIDGE,-41.22826,172.71017,T,RDGE,ridge(s),4
Barron Bold,-41.248259999999995,172.72017,T,HLL,hill,5
Price Clearing,-41.25826,172.72017,,,,
Hicky Clearing,-41.278259999999996,172.70016999999999,,,,
Camel Back,-41.28826,172.71017,T,HLL,hill,5
Sugar Loaf,-41.318259999999995,172.72017,T,HLL,hill,5
Naylor Creek,-41.32826,172.72017,H,STM,stream,3
Baton Saddle,-41.32826,172.72017,T,PASS,pass,4
Thomson Hill,-41.33826,172.71017,T,HLL,hill,5
Caves Creek,-41.36826,172.74017,H,STM,stream,3
Blue Rock,-41.36826,172.74017,T,HLL,hill,5
Maori Gully,-41.30826,172.72017,T,GRGE,gorge(s),5
GRINDLEY RIDGE,-41.108259999999994,172.30016,T,RDGE,ridge(s),4
MARSHALL RANGE,-41.12826,172.41016000000002,T,MTS,mountains,2
GRANGE RIDGE,-41.15826,172.38016000000002,T,RDGE,ridge(s),4
Roaring Lion Hut,-41.19826,172.43016,S,HUT,hut,5
KAKAPO SPUR,-41.178259999999995,172.47016000000002,T,RDGE,ridge(s),4
KAKAPO SPUR,-41.138259999999995,172.53016000000002,T,RDGE,ridge(s),4
KIMBELL SPUR,-41.11826,172.51016,T,RDGE,ridge(s),4
Sandy Peak,-41.22826,172.45016,T,HLL,hill,5
Karamea Bend,-41.22826,172.50016000000002,,,,
Karamea Bend Hut,-41.22826,172.51016,S,HUT,hut,5
Splugeons Rock,-41.19826,172.60017,T,RK,rock,5
Cundy Creek,-41.178259999999995,172.62017,H,STM,stream,3
Tableland,-41.178259999999995,172.62017,T,HLL,hill,5
Salisbury Lodge,-41.178259999999995,172.64016999999998,S,BLDG,building(s),5
STARVATION RIDGE,-41.178259999999995,172.64016999999998,T,RDGE,ridge(s),4
Gordons Pyramid,-41.18826,172.67016999999998,T,HLL,hill,5
Hough Saddle,-41.33826,172.58016,T,PASS,pass,4
Leslie Track,-41.208259999999996,172.59016,R,TRL,trail,3
PYRAMID RIDGE,-41.178259999999995,172.67016999999998,T,RDGE,ridge(s),4
Winter Peak,-41.21826,172.68017,T,HLL,hill,5
Mount Arthur,-41.208259999999996,172.68017,T,HLL,hill,5
Horseshoe Basin,-41.208259999999996,172.69017,T,PAN,pan,4
Mount Arthur Hut,-41.18826,172.71017,S,HUT,hut,5
Flora Hut,-41.178259999999995,172.72017,S,HUT,hut,5
Lodestone,-41.16826,172.74017,T,HLL,hill,5
Mount Hodder,-41.15826,172.73017,T,HLL,hill,5
Heath Creek,-41.138259999999995,172.65017,H,STM,stream,3
Peat Valley,-41.138259999999995,172.65017,T,GRGE,gorge(s),5
Myttons Hut,-41.12826,172.62017,S,HUT,hut,5
Trilobite Hut,-41.12826,172.60016000000002,S,HUT,hut,5
Mount Mytton,-41.11826,172.57016000000002,T,HLL,hill,5
Mount Brilliant,-41.36826,172.29016000000001,T,HLL,hill,5
Black Lakes,-41.37317,172.30463,H,LK,lake,4
Mount Peel,-41.138259999999995,172.59016,T,HLL,hill,5
PEEL RANGE,-41.138259999999995,172.59016,T,MTS,mountains,2
Balloon Hut,-41.16912,172.62237,S,HUT,hut,5
Balloon Hill,-41.16826,172.62017,T,HLL,hill,5
Kiwi,-41.49971,172.75108,L,LCTY,locality,4
Bay Creek,-41.63827,172.31016,H,STM,stream,3
Matiri River,-41.608270000000005,172.35016000000002,H,STM,stream,3
Bull Creek,-41.58827,172.34016,H,STM,stream,3
Larrikin Creek,-41.58827,172.29016000000001,H,STM,stream,3
Haystack Creek,-41.51827,172.29016000000001,H,STM,stream,3
Matiri River,-41.538270000000004,172.37016,H,STM,stream,3
Lake Jeanette,-41.51827,172.38016000000002,H,LK,lake,4
North Branch Mokihinui River,-41.468270000000004,172.34016,H,STM,stream,3
Allen River Right Branch,-41.43826,172.31016,H,STM,stream,3
Allen River Left Branch,-41.428259999999995,172.28016000000002,H,STM,stream,3
Pannikin Creek,-41.37826,172.30016,H,STM,stream,3
Herbert Creek,-41.37826,172.34016,H,STM,stream,3
Meteor Creek,-41.388259999999995,172.42016,H,STM,stream,3
Waters Creek,-41.40826,172.34016,H,STM,stream,3
Luna Lake,-41.40826,172.46016,H,LK,lake,4
Luna Stream,-41.41826,172.45016,H,STM,stream,3
Robson Stream,-41.47827,172.43016,H,STM,stream,3
West Branch Johnston Creek,-41.61827,172.42016,H,STM,stream,3
East Branch Johnston Creek,-41.608270000000005,172.45016,H,STM,stream,3
Baigent Creek,-41.61827,172.50016000000002,H,STM,stream,3
Frying Pan Creek,-41.608270000000005,172.50016000000002,H,STM,stream,3
Fyfe River,-41.57827,172.48016,H,STM,stream,3
Fire Creek,-41.608270000000005,172.52016,H,STM,stream,3
Carrol Creek,-41.59827,172.54016000000001,H,STM,stream,3
Halfway Creek,-41.58827,172.55016,H,STM,stream,3
Coal Creek,-41.58827,172.54016000000001,H,STM,stream,3
Bulmer Creek,-41.56827,172.52016,H,STM,stream,3
Deep Creek,-41.57827,172.53016000000002,H,STM,stream,3
Spring Creek,-41.57827,172.53016000000002,H,STM,stream,3
Owen River,-41.57827,172.55016,H,STM,stream,3
League Creek,-41.57827,172.55016,H,STM,stream,3
Caledonian Creek,-41.56827,172.54016000000001,H,STM,stream,3
Uno Creek,-41.57827,172.54016000000001,H,STM,stream,3
Advance Creek,-41.58827,172.53016000000002,H,STM,stream,3
Zealandia Creek,-41.58827,172.53016000000002,H,STM,stream,3
Carton Creek,-41.58827,172.53016000000002,H,STM,stream,3
Nuggety Creek,-41.49827,172.52016,H,STM,stream,3
Prince Creek,-41.48827,172.55016,H,STM,stream,3
Patience Creek,-41.47827,172.53016000000002,H,STM,stream,3
Slaty Creek,-41.47827,172.51016,H,STM,stream,3
Patriarch Creek,-41.428259999999995,172.53016000000002,H,STM,stream,3
Taylor Stream,-41.388259999999995,172.50016000000002,H,STM,stream,3
Prices Creek,-41.44827,172.59016,H,STM,stream,3
Chandler Creek,-41.40826,172.61016,H,STM,stream,3
Wangapeka River,-41.40826,172.66016000000002,H,STM,stream,3
Bushend Creek,-41.40826,172.68016,H,STM,stream,3
Saltwater Creek,-41.40826,172.70016,H,STM,stream,3
Orchard Creek,-41.41827,172.70016,H,STM,stream,3
Biggs Creek,-41.40826,172.73016,H,STM,stream,3
Harford Creek,-41.388259999999995,172.74016,H,STM,stream,3
